uint32	uint8	uint32	uint32	uint32	uint32	uint32	uint32	uint32	uint32	uint32
20150	5	11	1103	1633	50	4	140	35541	4000	10
20150	5	11	1207	1613	50	4	845	35511	4000	10
20150	5	12	1603	1433	50	4	2913	35511	4000	10
20150	5	12	1605	1433	50	4	3007	35521	4000	10
20150	5	12	1306	1643	50	4	1362	35541	4000	10
20150	6	1	1406	1333	50	4	1926	35551	4000	10
20150	6	1	1113	1513	50	4	8186	35521	4000	10
20150	6	1	3101	1333	50	4	3336	35531	4000	10
20150	6	2	1613	1233	50	4	8187	35551	4000	10
20150	6	2	1207	1313	50	4	845	35511	4000	10
20150	6	2	1214	1313	50	4	8189	35531	4000	10
20150	6	3	1206	1243	50	4	798	35511	4000	10
20150	6	3	1412	1243	50	4	8191	35531	4000	10
20150	6	3	1214	1243	50	4	8189	35531	4000	10
20150	6	4	1307	1333	50	4	1409	35551	4000	10
20150	6	4	1404	1513	50	4	1832	35521	4000	10
20150	6	4	1203	1333	50	4	657	35551	4000	10
20150	6	5	1203	1343	50	4	657	35551	4000	10
20150	6	5	1604	1523	50	4	2960	35541	4000	10
20150	6	5	1307	1343	50	4	1409	35551	4000	10
20150	6	6	1406	1323	50	4	1926	35551	4000	10
20150	6	6	1305	1243	50	4	1315	35531	4000	10
20150	6	6	1105	1243	50	4	234	35521	4000	10
20150	6	7	1305	1313	50	4	1315	35531	4000	10
20150	6	7	1104	1313	50	4	187	35531	4000	10
20150	6	7	1504	1313	50	4	2349	35531	4000	10
20150	6	8	1106	1243	50	4	281	35521	4000	10
20150	6	8	1403	1243	50	4	1785	35531	4000	10
20150	6	8	1605	1243	50	4	3007	35521	4000	10
20150	6	9	1205	1313	50	4	751	35511	4000	10
20150	6	9	1503	1343	50	4	2302	35551	4000	10
20150	6	9	1514	1343	50	4	8188	35551	4000	10
20150	6	10	1204	1533	50	4	704	35551	4000	10
20150	6	10	1502	1213	50	4	2255	35541	4000	10
20150	6	10	1612	1213	50	4	8190	35541	4000	10
20150	6	11	1405	1243	50	4	1879	35531	4000	10
20150	6	11	1103	1223	50	4	140	35541	4000	10
20150	6	11	1207	1243	50	4	845	35511	4000	10
20150	6	12	1603	1513	50	4	2913	35511	4000	10
20150	6	12	1605	1513	50	4	3007	35521	4000	10
20150	6	12	1306	1213	50	4	1362	35541	4000	10
20150	7	1	1406	1333	50	4	1926	35551	4000	10
20150	7	1	1113	1513	50	4	8186	35521	4000	10
20150	7	1	3101	1333	50	4	3336	35531	4000	10
20150	7	2	1613	1233	50	4	8187	35551	4000	10
20150	7	2	1207	1313	50	4	845	35511	4000	10
20150	7	2	1214	1313	50	4	8189	35531	4000	10
20150	7	3	1206	1243	50	4	798	35511	4000	10
20150	7	3	1412	1243	50	4	8191	35531	4000	10
20150	7	3	1214	1243	50	4	8189	35531	4000	10
20150	7	4	1307	1333	50	4	1409	35551	4000	10
20150	7	4	1404	1513	50	4	1832	35521	4000	10
20150	7	4	1203	1333	50	4	657	35551	4000	10
20150	7	5	1203	1343	50	4	657	35551	4000	10
20150	7	5	1604	1523	50	4	2960	35541	4000	10
20150	7	5	1307	1343	50	4	1409	35551	4000	10
20150	7	6	1406	1323	50	4	1926	35551	4000	10
20150	7	6	1305	1243	50	4	1315	35531	4000	10
20150	7	6	1105	1243	50	4	234	35521	4000	10
20150	7	7	1305	1443	50	4	1315	35531	4000	10
20150	7	7	1104	1443	50	4	187	35531	4000	10
20150	7	7	1504	1443	50	4	2349	35531	4000	10
20150	7	8	1106	1613	50	4	281	35521	4000	10
20150	7	8	1403	1613	50	4	1785	35531	4000	10
20150	7	8	1605	1613	50	4	3007	35521	4000	10
20150	7	9	1205	1613	50	4	751	35511	4000	10
20150	7	9	1503	1113	50	4	2302	35551	4000	10
20150	7	9	1514	1113	50	4	8188	35551	4000	10
20150	7	10	1204	1423	50	4	704	35551	4000	10
20150	7	10	1502	1143	50	4	2255	35541	4000	10
20150	7	10	1612	1143	50	4	8190	35541	4000	10
20150	7	11	1405	1613	50	4	1879	35531	4000	10
20150	7	11	1103	1633	50	4	140	35541	4000	10
20150	7	11	1207	1613	50	4	845	35511	4000	10
20150	7	12	1603	1433	50	4	2913	35511	4000	10
20150	7	12	1605	1433	50	4	3007	35521	4000	10
20150	7	12	1306	1643	50	4	1362	35541	4000	10
20301	1	1	1301	1222	25	0	1096	23341	1450	8
20301	1	1	1302	1242	25	0	1143	23331	1450	8
20301	1	1	1312	1222	25	0	1613	23341	1450	8
20301	1	2	1211	1242	25	0	1002	23311	1450	8
20301	1	2	1503	1232	25	0	2271	23351	1450	8
20301	1	2	1212	1522	25	0	1049	23341	1450	8
20301	1	3	1511	1242	25	0	2647	23321	1450	8
20301	1	3	1302	1242	25	0	1143	23331	1450	8
20301	1	3	1502	1522	25	0	2224	23341	1450	8
20301	1	4	1202	1312	25	0	579	23311	1450	8
20301	1	4	1302	1242	25	0	1143	23331	1450	8
20301	1	4	1306	1212	25	0	1331	23341	1450	8
20301	2	1	1603	1612	25	0	2882	23311	1450	8
20301	2	1	1108	1122	25	0	344	23351	1450	8
20301	2	1	1610	1642	25	0	3211	23341	1450	8
20301	2	2	1610	1642	25	0	3211	23341	1450	8
20301	2	2	1406	1412	25	0	1895	23351	1450	8
20301	2	2	1402	1612	25	0	1707	23311	1450	8
20301	2	3	1411	1642	25	0	2130	23341	1450	8
20301	2	3	1108	1122	25	0	344	23351	1450	8
20301	2	3	1103	1632	25	0	109	23341	1450	8
20301	2	4	1401	1432	25	0	1660	23321	1450	8
20301	2	4	1408	1422	25	0	1989	23351	1450	8
20301	2	4	1605	1432	25	0	2976	23321	1450	8
20301	3	1	1605	1432	25	0	2976	23321	1450	8
20301	3	1	1108	1122	25	0	344	23351	1450	8
20301	3	1	1111	1442	25	0	485	23311	1450	8
20301	3	2	1401	1432	25	0	1660	23321	1450	8
20301	3	2	1406	1412	25	0	1895	23351	1450	8
20301	3	2	1610	1642	25	0	3211	23341	1450	8
20301	3	3	1611	1612	25	0	3258	23321	1450	8
20301	3	3	1408	1422	25	0	1989	23351	1450	8
20301	3	3	1404	1442	25	0	1801	23321	1450	8
20301	3	4	1402	1612	25	0	1707	23311	1450	8
20301	3	4	1108	1122	25	0	344	23351	1450	8
20301	3	4	1603	1612	25	0	2882	23311	1450	8
20301	4	1	1502	1522	25	0	2224	23341	1450	8
20301	4	1	1201	1312	25	0	532	23331	1450	8
20301	4	1	1211	1242	25	0	1002	23311	1450	8
20301	4	2	1211	1242	25	0	1002	23311	1450	8
20301	4	2	1203	1232	25	0	626	23351	1450	8
20301	4	2	1202	1312	25	0	579	23311	1450	8
20301	4	3	1202	1312	25	0	579	23311	1450	8
20301	4	3	1302	1242	25	0	1143	23331	1450	8
20301	4	3	1301	1222	25	0	1096	23341	1450	8
20301	4	4	1211	1242	25	0	1002	23311	1450	8
20301	4	4	1302	1242	25	0	1143	23331	1450	8
20301	4	4	1207	1242	25	0	814	23311	1450	8
20301	5	1	1605	1432	25	0	2976	23321	1450	8
20301	5	1	1408	1422	25	0	1989	23351	1450	8
20301	5	1	1102	1442	25	0	62	23311	1450	8
20301	5	2	1411	1642	25	0	2130	23341	1450	8
20301	5	2	1104	1612	25	0	156	23331	1450	8
20301	5	2	1111	1442	25	0	485	23311	1450	8
20301	5	3	1111	1442	25	0	485	23311	1450	8
20301	5	3	1408	1422	25	0	1989	23351	1450	8
20301	5	3	1103	1632	25	0	109	23341	1450	8
20301	5	4	1111	1442	25	0	485	23311	1450	8
20301	5	4	1408	1422	25	0	1989	23351	1450	8
20301	5	4	1103	1632	25	0	109	23341	1450	8
20301	6	1	1306	1212	25	0	1331	23341	1450	8
20301	6	1	1505	1332	25	0	2365	23351	1450	8
20301	6	1	1511	1242	25	0	2647	23321	1450	8
20301	6	2	1202	1312	25	0	579	23311	1450	8
20301	6	2	1203	1232	25	0	626	23351	1450	8
20301	6	2	1312	1222	25	0	1613	23341	1450	8
20301	6	3	1211	1242	25	0	1002	23311	1450	8
20301	6	3	1505	1332	25	0	2365	23351	1450	8
20301	6	3	1306	1212	25	0	1331	23341	1450	8
20301	6	4	1211	1242	25	0	1002	23311	1450	8
20301	6	4	1201	1312	25	0	532	23331	1450	8
20301	6	4	1301	1222	25	0	1096	23341	1450	8
20301	7	1	1603	1612	25	0	2882	23311	1450	8
20301	7	1	1302	1242	25	0	1143	23331	1450	8
20301	7	1	1611	1612	25	0	3258	23321	1450	8
20301	7	2	1212	1522	25	0	1049	23341	1450	8
20301	7	2	1104	1612	25	0	156	23331	1450	8
20301	7	2	1610	1642	25	0	3211	23341	1450	8
20301	7	3	1511	1242	25	0	2647	23321	1450	8
20301	7	3	1309	1242	25	0	1472	23331	1450	8
20301	7	3	1306	1212	25	0	1331	23341	1450	8
20301	7	4	1202	1312	25	0	579	23311	1450	8
20301	7	4	1309	1242	25	0	1472	23331	1450	8
20301	7	4	1306	1212	25	0	1331	23341	1450	8
20401	1	1	1406	1333	45	2	1918	33551	3250	10
20401	1	1	1113	1513	45	2	8210	33521	3250	10
20401	1	1	3101	1333	45	2	3328	33531	3250	10
20401	1	2	1613	1623	45	2	8215	33551	3250	10
20401	1	2	1207	1443	45	2	837	33511	3250	10
20401	1	2	1214	1443	45	2	8225	33531	3250	10
20401	2	1	1406	1333	45	2	1918	33551	3250	10
20401	2	1	1113	1513	45	2	8210	33521	3250	10
20401	2	1	3101	1333	45	2	3328	33531	3250	10
20401	2	2	1613	1623	45	2	8215	33551	3250	10
20401	2	2	1207	1443	45	2	837	33511	3250	10
20401	2	2	1214	1443	45	2	8225	33531	3250	10
20401	3	1	1406	1333	45	2	1918	33551	3250	10
20401	3	1	1113	1513	45	2	8210	33521	3250	10
20401	3	1	3101	1333	45	2	3328	33531	3250	10
20401	3	2	1613	1623	45	2	8215	33551	3250	10
20401	3	2	1207	1443	45	2	837	33511	3250	10
20401	3	2	1214	1443	45	2	8225	33531	3250	10
20401	4	1	1406	1333	45	2	1918	33551	3250	10
20401	4	1	1113	1513	45	2	8210	33521	3250	10
20401	4	1	3101	1333	45	2	3328	33531	3250	10
20401	4	2	1613	1623	45	2	8215	33551	3250	10
20401	4	2	1207	1443	45	2	837	33511	3250	10
20401	4	2	1214	1443	45	2	8225	33531	3250	10
20401	5	1	1406	1333	45	2	1918	33551	3250	10
20401	5	1	1113	1513	45	2	8210	33521	3250	10
20401	5	1	3101	1333	45	2	3328	33531	3250	10
20401	5	2	1613	1623	45	2	8215	33551	3250	10
20401	5	2	1207	1443	45	2	837	33511	3250	10
20401	5	2	1214	1443	45	2	8225	33531	3250	10
20401	6	1	1406	1333	45	2	1918	33551	3250	10
20401	6	1	1113	1513	45	2	8210	33521	3250	10
20401	6	1	3101	1333	45	2	3328	33531	3250	10
20401	6	2	1613	1623	45	2	8215	33551	3250	10
20401	6	2	1207	1443	45	2	837	33511	3250	10
20401	6	2	1214	1443	45	2	8225	33531	3250	10
20401	7	1	1406	1333	45	2	1918	33551	3250	10
20401	7	1	1113	1513	45	2	8210	33521	3250	10
20401	7	1	3101	1333	45	2	3328	33531	3250	10
20401	7	2	1613	1623	45	2	8215	33551	3250	10
20401	7	2	1207	1443	45	2	837	33511	3250	10
20401	7	2	1214	1443	45	2	8225	33531	3250	10
20402	1	1	1206	1243	45	2	790	33511	3250	10
20402	1	1	1412	1243	45	2	8235	33531	3250	10
20402	1	1	1214	1243	45	2	8225	33531	3250	10
20402	1	2	1307	1623	45	2	1401	33551	3250	10
20402	1	2	1404	1443	45	2	1824	33521	3250	10
20402	1	2	1203	1623	45	2	649	33551	3250	10
20402	2	1	1206	1243	45	2	790	33511	3250	10
20402	2	1	1412	1243	45	2	8235	33531	3250	10
20402	2	1	1214	1243	45	2	8225	33531	3250	10
20402	2	2	1307	1623	45	2	1401	33551	3250	10
20402	2	2	1404	1443	45	2	1824	33521	3250	10
20402	2	2	1203	1623	45	2	649	33551	3250	10
20402	3	1	1206	1243	45	2	790	33511	3250	10
20402	3	1	1412	1243	45	2	8235	33531	3250	10
20402	3	1	1214	1243	45	2	8225	33531	3250	10
20402	3	2	1307	1623	45	2	1401	33551	3250	10
20402	3	2	1404	1443	45	2	1824	33521	3250	10
20402	3	2	1203	1623	45	2	649	33551	3250	10
20402	4	1	1206	1243	45	2	790	33511	3250	10
20402	4	1	1412	1243	45	2	8235	33531	3250	10
20402	4	1	1214	1243	45	2	8225	33531	3250	10
20402	4	2	1307	1623	45	2	1401	33551	3250	10
20402	4	2	1404	1443	45	2	1824	33521	3250	10
20402	4	2	1203	1623	45	2	649	33551	3250	10
20402	5	1	1206	1243	45	2	790	33511	3250	10
20402	5	1	1412	1243	45	2	8235	33531	3250	10
20402	5	1	1214	1243	45	2	8225	33531	3250	10
20402	5	2	1307	1623	45	2	1401	33551	3250	10
20402	5	2	1404	1443	45	2	1824	33521	3250	10
20402	5	2	1203	1623	45	2	649	33551	3250	10
20402	6	1	1206	1243	45	2	790	33511	3250	10
20402	6	1	1412	1243	45	2	8235	33531	3250	10
20402	6	1	1214	1243	45	2	8225	33531	3250	10
20402	6	2	1307	1623	45	2	1401	33551	3250	10
20402	6	2	1404	1443	45	2	1824	33521	3250	10
20402	6	2	1203	1623	45	2	649	33551	3250	10
20402	7	1	1206	1243	45	2	790	33511	3250	10
20402	7	1	1412	1243	45	2	8235	33531	3250	10
20402	7	1	1214	1243	45	2	8225	33531	3250	10
20402	7	2	1307	1623	45	2	1401	33551	3250	10
20402	7	2	1404	1443	45	2	1824	33521	3250	10
20402	7	2	1203	1623	45	2	649	33551	3250	10
20403	1	1	1406	1333	45	2	1918	33551	3250	10
20403	1	1	1113	1513	45	2	8210	33521	3250	10
20403	1	1	3101	1333	45	2	3328	33531	3250	10
20403	1	2	1613	1623	45	2	8215	33551	3250	10
20403	1	2	1207	1443	45	2	837	33511	3250	10
20403	1	2	1214	1443	45	2	8225	33531	3250	10
20403	2	1	1406	1333	45	2	1918	33551	3250	10
20403	2	1	1113	1513	45	2	8210	33521	3250	10
20403	2	1	3101	1333	45	2	3328	33531	3250	10
20403	2	2	1613	1623	45	2	8215	33551	3250	10
20403	2	2	1207	1443	45	2	837	33511	3250	10
20403	2	2	1214	1443	45	2	8225	33531	3250	10
20403	3	1	1406	1333	45	2	1918	33551	3250	10
20403	3	1	1113	1513	45	2	8210	33521	3250	10
20403	3	1	3101	1333	45	2	3328	33531	3250	10
20403	3	2	1613	1623	45	2	8215	33551	3250	10
20403	3	2	1207	1443	45	2	837	33511	3250	10
20403	3	2	1214	1443	45	2	8225	33531	3250	10
20403	4	1	1406	1333	45	2	1918	33551	3250	10
20403	4	1	1113	1513	45	2	8210	33521	3250	10
20403	4	1	3101	1333	45	2	3328	33531	3250	10
20403	4	2	1613	1623	45	2	8215	33551	3250	10
20403	4	2	1207	1443	45	2	837	33511	3250	10
20403	4	2	1214	1443	45	2	8225	33531	3250	10
20403	5	1	1406	1333	45	2	1918	33551	3250	10
20403	5	1	1113	1513	45	2	8210	33521	3250	10
20403	5	1	3101	1333	45	2	3328	33531	3250	10
20403	5	2	1613	1623	45	2	8215	33551	3250	10
20403	5	2	1207	1443	45	2	837	33511	3250	10
20403	5	2	1214	1443	45	2	8225	33531	3250	10
20403	6	1	1406	1333	45	2	1918	33551	3250	10
20403	6	1	1113	1513	45	2	8210	33521	3250	10
20403	6	1	3101	1333	45	2	3328	33531	3250	10
20403	6	2	1613	1623	45	2	8215	33551	3250	10
20403	6	2	1207	1443	45	2	837	33511	3250	10
20403	6	2	1214	1443	45	2	8225	33531	3250	10
20403	7	1	1406	1333	45	2	1918	33551	3250	10
20403	7	1	1113	1513	45	2	8210	33521	3250	10
20403	7	1	3101	1333	45	2	3328	33531	3250	10
20403	7	2	1613	1623	45	2	8215	33551	3250	10
20403	7	2	1207	1443	45	2	837	33511	3250	10
20403	7	2	1214	1443	45	2	8225	33531	3250	10
20404	1	1	1206	1243	45	2	790	33511	3250	10
20404	1	1	1412	1243	45	2	8235	33531	3250	10
20404	1	1	1214	1243	45	2	8225	33531	3250	10
20404	1	2	1307	1623	45	2	1401	33551	3250	10
20404	1	2	1404	1443	45	2	1824	33521	3250	10
20404	1	2	1203	1623	45	2	649	33551	3250	10
20404	2	1	1206	1243	45	2	790	33511	3250	10
20404	2	1	1412	1243	45	2	8235	33531	3250	10
20404	2	1	1214	1243	45	2	8225	33531	3250	10
20404	2	2	1307	1623	45	2	1401	33551	3250	10
20404	2	2	1404	1443	45	2	1824	33521	3250	10
20404	2	2	1203	1623	45	2	649	33551	3250	10
20404	3	1	1206	1243	45	2	790	33511	3250	10
20404	3	1	1412	1243	45	2	8235	33531	3250	10
20404	3	1	1214	1243	45	2	8225	33531	3250	10
20404	3	2	1307	1623	45	2	1401	33551	3250	10
20404	3	2	1404	1443	45	2	1824	33521	3250	10
20404	3	2	1203	1623	45	2	649	33551	3250	10
20404	4	1	1206	1243	45	2	790	33511	3250	10
20404	4	1	1412	1243	45	2	8235	33531	3250	10
20404	4	1	1214	1243	45	2	8225	33531	3250	10
20404	4	2	1307	1623	45	2	1401	33551	3250	10
20404	4	2	1404	1443	45	2	1824	33521	3250	10
20404	4	2	1203	1623	45	2	649	33551	3250	10
20404	5	1	1206	1243	45	2	790	33511	3250	10
20404	5	1	1412	1243	45	2	8235	33531	3250	10
20404	5	1	1214	1243	45	2	8225	33531	3250	10
20404	5	2	1307	1623	45	2	1401	33551	3250	10
20404	5	2	1404	1443	45	2	1824	33521	3250	10
20404	5	2	1203	1623	45	2	649	33551	3250	10
20404	6	1	1206	1243	45	2	790	33511	3250	10
20404	6	1	1412	1243	45	2	8235	33531	3250	10
20404	6	1	1214	1243	45	2	8225	33531	3250	10
20404	6	2	1307	1623	45	2	1401	33551	3250	10
20404	6	2	1404	1443	45	2	1824	33521	3250	10
20404	6	2	1203	1623	45	2	649	33551	3250	10
20404	7	1	1206	1243	45	2	790	33511	3250	10
20404	7	1	1412	1243	45	2	8235	33531	3250	10
20404	7	1	1214	1243	45	2	8225	33531	3250	10
20404	7	2	1307	1623	45	2	1401	33551	3250	10
20404	7	2	1404	1443	45	2	1824	33521	3250	10
20404	7	2	1203	1623	45	2	649	33551	3250	10
20405	1	1	1406	1333	45	2	1918	33551	3250	10
20405	1	1	1113	1513	45	2	8210	33521	3250	10
20405	1	1	3101	1333	45	2	3328	33531	3250	10
20405	1	2	1613	1623	45	2	8215	33551	3250	10
20405	1	2	1207	1443	45	2	837	33511	3250	10
20405	1	2	1214	1443	45	2	8225	33531	3250	10
20405	2	1	1406	1333	45	2	1918	33551	3250	10
20405	2	1	1113	1513	45	2	8210	33521	3250	10
20405	2	1	3101	1333	45	2	3328	33531	3250	10
20405	2	2	1613	1623	45	2	8215	33551	3250	10
20405	2	2	1207	1443	45	2	837	33511	3250	10
20405	2	2	1214	1443	45	2	8225	33531	3250	10
20405	3	1	1406	1333	45	2	1918	33551	3250	10
20405	3	1	1113	1513	45	2	8210	33521	3250	10
20405	3	1	3101	1333	45	2	3328	33531	3250	10
20405	3	2	1613	1623	45	2	8215	33551	3250	10
20405	3	2	1207	1443	45	2	837	33511	3250	10
20405	3	2	1214	1443	45	2	8225	33531	3250	10
20405	4	1	1406	1333	45	2	1918	33551	3250	10
20405	4	1	1113	1513	45	2	8210	33521	3250	10
20405	4	1	3101	1333	45	2	3328	33531	3250	10
20405	4	2	1613	1623	45	2	8215	33551	3250	10
20405	4	2	1207	1443	45	2	837	33511	3250	10
20405	4	2	1214	1443	45	2	8225	33531	3250	10
20405	5	1	1406	1333	45	2	1918	33551	3250	10
20405	5	1	1113	1513	45	2	8210	33521	3250	10
20405	5	1	3101	1333	45	2	3328	33531	3250	10
20405	5	2	1613	1623	45	2	8215	33551	3250	10
20405	5	2	1207	1443	45	2	837	33511	3250	10
20405	5	2	1214	1443	45	2	8225	33531	3250	10
20405	6	1	1406	1333	45	2	1918	33551	3250	10
20405	6	1	1113	1513	45	2	8210	33521	3250	10
20405	6	1	3101	1333	45	2	3328	33531	3250	10
20405	6	2	1613	1623	45	2	8215	33551	3250	10
20405	6	2	1207	1443	45	2	837	33511	3250	10
20405	6	2	1214	1443	45	2	8225	33531	3250	10
20405	7	1	1406	1333	45	2	1918	33551	3250	10
20405	7	1	1113	1513	45	2	8210	33521	3250	10
20405	7	1	3101	1333	45	2	3328	33531	3250	10
20405	7	2	1613	1623	45	2	8215	33551	3250	10
20405	7	2	1207	1443	45	2	837	33511	3250	10
20405	7	2	1214	1443	45	2	8225	33531	3250	10
20406	1	1	1206	1243	45	2	790	33511	3250	10
20406	1	1	1412	1243	45	2	8235	33531	3250	10
20406	1	1	1214	1243	45	2	8225	33531	3250	10
20406	1	2	1307	1623	45	2	1401	33551	3250	10
20406	1	2	1404	1443	45	2	1824	33521	3250	10
20406	1	2	1203	1623	45	2	649	33551	3250	10
20406	2	1	1206	1243	45	2	790	33511	3250	10
20406	2	1	1412	1243	45	2	8235	33531	3250	10
20406	2	1	1214	1243	45	2	8225	33531	3250	10
20406	2	2	1307	1623	45	2	1401	33551	3250	10
20406	2	2	1404	1443	45	2	1824	33521	3250	10
20406	2	2	1203	1623	45	2	649	33551	3250	10
20406	3	1	1206	1243	45	2	790	33511	3250	10
20406	3	1	1412	1243	45	2	8235	33531	3250	10
20406	3	1	1214	1243	45	2	8225	33531	3250	10
20406	3	2	1307	1623	45	2	1401	33551	3250	10
20406	3	2	1404	1443	45	2	1824	33521	3250	10
20406	3	2	1203	1623	45	2	649	33551	3250	10
20406	4	1	1206	1243	45	2	790	33511	3250	10
20406	4	1	1412	1243	45	2	8235	33531	3250	10
20406	4	1	1214	1243	45	2	8225	33531	3250	10
20406	4	2	1307	1623	45	2	1401	33551	3250	10
20406	4	2	1404	1443	45	2	1824	33521	3250	10
20406	4	2	1203	1623	45	2	649	33551	3250	10
20406	5	1	1206	1243	45	2	790	33511	3250	10
20406	5	1	1412	1243	45	2	8235	33531	3250	10
20406	5	1	1214	1243	45	2	8225	33531	3250	10
20406	5	2	1307	1623	45	2	1401	33551	3250	10
20406	5	2	1404	1443	45	2	1824	33521	3250	10
20406	5	2	1203	1623	45	2	649	33551	3250	10
20406	6	1	1206	1243	45	2	790	33511	3250	10
20406	6	1	1412	1243	45	2	8235	33531	3250	10
20406	6	1	1214	1243	45	2	8225	33531	3250	10
20406	6	2	1307	1623	45	2	1401	33551	3250	10
20406	6	2	1404	1443	45	2	1824	33521	3250	10
20406	6	2	1203	1623	45	2	649	33551	3250	10
20406	7	1	1206	1243	45	2	790	33511	3250	10
20406	7	1	1412	1243	45	2	8235	33531	3250	10
20406	7	1	1214	1243	45	2	8225	33531	3250	10
20406	7	2	1307	1623	45	2	1401	33551	3250	10
20406	7	2	1404	1443	45	2	1824	33521	3250	10
20406	7	2	1203	1623	45	2	649	33551	3250	10
20411	1	1	1603	1513	50	2	2911	35511	4000	10
20411	1	1	1605	1513	50	2	3005	35521	4000	10
20411	1	1	1306	1213	50	2	1360	35541	4000	10
20411	1	2	1204	1423	50	2	702	35551	4000	10
20411	1	2	1502	1143	50	2	2253	35541	4000	10
20411	1	2	1612	1143	50	2	8175	35541	4000	10
20411	2	1	1603	1513	50	2	2911	35511	4000	10
20411	2	1	1605	1513	50	2	3005	35521	4000	10
20411	2	1	1306	1213	50	2	1360	35541	4000	10
20411	2	2	1204	1423	50	2	702	35551	4000	10
20411	2	2	1502	1143	50	2	2253	35541	4000	10
20411	2	2	1612	1143	50	2	8175	35541	4000	10
20411	3	1	1603	1513	50	2	2911	35511	4000	10
20411	3	1	1605	1513	50	2	3005	35521	4000	10
20411	3	1	1306	1213	50	2	1360	35541	4000	10
20411	3	2	1204	1423	50	2	702	35551	4000	10
20411	3	2	1502	1143	50	2	2253	35541	4000	10
20411	3	2	1612	1143	50	2	8175	35541	4000	10
20411	4	1	1603	1513	50	2	2911	35511	4000	10
20411	4	1	1605	1513	50	2	3005	35521	4000	10
20411	4	1	1306	1213	50	2	1360	35541	4000	10
20411	4	2	1204	1423	50	2	702	35551	4000	10
20411	4	2	1502	1143	50	2	2253	35541	4000	10
20411	4	2	1612	1143	50	2	8175	35541	4000	10
20411	5	1	1603	1513	50	2	2911	35511	4000	10
20411	5	1	1605	1513	50	2	3005	35521	4000	10
20411	5	1	1306	1213	50	2	1360	35541	4000	10
20411	5	2	1204	1423	50	2	702	35551	4000	10
20411	5	2	1502	1143	50	2	2253	35541	4000	10
20411	5	2	1612	1143	50	2	8175	35541	4000	10
20411	6	1	1603	1513	50	2	2911	35511	4000	10
20411	6	1	1605	1513	50	2	3005	35521	4000	10
20411	6	1	1306	1213	50	2	1360	35541	4000	10
20411	6	2	1204	1423	50	2	702	35551	4000	10
20411	6	2	1502	1143	50	2	2253	35541	4000	10
20411	6	2	1612	1143	50	2	8175	35541	4000	10
20411	7	1	1603	1513	50	2	2911	35511	4000	10
20411	7	1	1605	1513	50	2	3005	35521	4000	10
20411	7	1	1306	1213	50	2	1360	35541	4000	10
20411	7	2	1204	1423	50	2	702	35551	4000	10
20411	7	2	1502	1143	50	2	2253	35541	4000	10
20411	7	2	1612	1143	50	2	8175	35541	4000	10
20412	1	1	1405	1243	50	2	1877	35531	4000	10
20412	1	1	1103	1223	50	2	138	35541	4000	10
20412	1	1	1207	1243	50	2	843	35511	4000	10
20412	1	2	1204	1423	50	2	702	35551	4000	10
20412	1	2	1502	1143	50	2	2253	35541	4000	10
20412	1	2	1612	1143	50	2	8175	35541	4000	10
20412	2	1	1405	1243	50	2	1877	35531	4000	10
20412	2	1	1103	1223	50	2	138	35541	4000	10
20412	2	1	1207	1243	50	2	843	35511	4000	10
20412	2	2	1204	1423	50	2	702	35551	4000	10
20412	2	2	1502	1143	50	2	2253	35541	4000	10
20412	2	2	1612	1143	50	2	8175	35541	4000	10
20412	3	1	1405	1243	50	2	1877	35531	4000	10
20412	3	1	1103	1223	50	2	138	35541	4000	10
20412	3	1	1207	1243	50	2	843	35511	4000	10
20412	3	2	1204	1423	50	2	702	35551	4000	10
20412	3	2	1502	1143	50	2	2253	35541	4000	10
20412	3	2	1612	1143	50	2	8175	35541	4000	10
20412	4	1	1405	1243	50	2	1877	35531	4000	10
20412	4	1	1103	1223	50	2	138	35541	4000	10
20412	4	1	1207	1243	50	2	843	35511	4000	10
20412	4	2	1204	1423	50	2	702	35551	4000	10
20412	4	2	1502	1143	50	2	2253	35541	4000	10
20412	4	2	1612	1143	50	2	8175	35541	4000	10
20412	5	1	1405	1243	50	2	1877	35531	4000	10
20412	5	1	1103	1223	50	2	138	35541	4000	10
20412	5	1	1207	1243	50	2	843	35511	4000	10
20412	5	2	1204	1423	50	2	702	35551	4000	10
20412	5	2	1502	1143	50	2	2253	35541	4000	10
20412	5	2	1612	1143	50	2	8175	35541	4000	10
20412	6	1	1405	1243	50	2	1877	35531	4000	10
20412	6	1	1103	1223	50	2	138	35541	4000	10
20412	6	1	1207	1243	50	2	843	35511	4000	10
20412	6	2	1204	1423	50	2	702	35551	4000	10
20412	6	2	1502	1143	50	2	2253	35541	4000	10
20412	6	2	1612	1143	50	2	8175	35541	4000	10
20412	7	1	1405	1243	50	2	1877	35531	4000	10
20412	7	1	1103	1223	50	2	138	35541	4000	10
20412	7	1	1207	1243	50	2	843	35511	4000	10
20412	7	2	1204	1423	50	2	702	35551	4000	10
20412	7	2	1502	1143	50	2	2253	35541	4000	10
20412	7	2	1612	1143	50	2	8175	35541	4000	10
20413	1	1	1205	1313	50	2	749	35511	4000	10
20413	1	1	1503	1343	50	2	2300	35551	4000	10
20413	1	1	1514	1343	50	2	8155	35551	4000	10
20413	1	2	1405	1613	50	2	1877	35531	4000	10
20413	1	2	1103	1633	50	2	138	35541	4000	10
20413	1	2	1207	1613	50	2	843	35511	4000	10
